Decl,Nmeasure,RA,Reference,STAR LOGG,STAR LOGG err,STAR M_H,STAR M_H err,STAR TEFF,STAR TEFF err,STAR V,STAR V err,SourceNumber,Star_Id,Variable,f606w,f814w,Member
-53.6774,1,265.249,1,4.16667393,,-0.42422262,0.04099541,3897.07604215,22.67135632,64.08171209,4.4240193564,21000284,1898776,False,19.312,17.994,0
-53.6768,2,265.243,1,3.46530056,,-1.8929186018,0.025446342,5541.25665657,15.9311540108,16.2933182027,1.0175326168,21000286,1898778,False,15.097,14.384,0.9998580813
-53.676,1,265.248,1,4.77605779,,-1.68268471,0.19059371,5120.03052775,140.71516064,12.30949908,7.3357461349,21000287,1898779,False,19.394,18.517,0.9984020591
-53.6745,1,265.254,1,4.73187106,,-1.40876639,0.22046851,5380.20096336,145.38684909,14.20505528,6.6629969145,21000289,1898781,False,19.244,18.369,0.981671989
-53.6739,2,265.253,1,4.30263895,,-2.000315987,0.0546587185,6265.53952802,19.1916106205,24.0285390333,1.9440437024,21000290,1898782,False,16.692,16.107,0.9993215203
-53.6923,1,265.244,1,4.44834019,,-1.79689605,0.10313635,5885.1993909,61.3107871,11.92219769,4.1540389825,21000293,1898783,False,17.815,17.065,0.9996067286
-53.6889,1,265.262,1,4.20749144,,-0.53656876,0.06074344,4611.00102616,24.26162154,-45.2131408,1.9684524718,21000294,1898784,False,18.134,17.155,0
-53.6888,1,265.266,1,4.56251052,,-1.51416892,0.16552389,6118.87542474,83.41323183,19.20315695,8.6762345214,21000295,1898785,False,17.165,16.627,0.98630023
-53.6866,1,265.246,1,4.29781357,,-2.0773328,0.07310108,6170.81823151,23.78693529,24.92368442,2.6942247544,21000296,1898786,False,16.8,16.187,0.9993492365
-53.6832,1,265.252,1,4.66138375,,-1.66532701,0.12799827,5449.20961239,86.71872115,6.8874408,4.4640232609,21000297,1898787,False,18.627,17.835,0.9967979789
-53.6824,1,265.26,1,4.7012362,,-1.56848023,0.17687008,5294.29525306,125.31976356,19.67029481,7.1282699394,21000299,1898789,False,19.003,18.158,0.9956770539
-53.6762,1,265.254,1,4.44125305,,-1.87921272,0.07023546,6178.52938579,25.93244072,15.88868965,2.7252917947,21000300,1898790,False,17.308,16.666,0.9998590946
-53.6885,1,265.24,1,4.65125951,,-1.47795778,0.14833784,5617.45362812,125.61199004,19.90513359,5.121276293,21000302,1898792,False,18.721,17.903,0.9930812716
-53.6821,1,265.248,1,4.67440982,,-1.6250999,0.13390402,5445.98339111,93.8575232,11.56133859,4.7817886608,21000306,1898794,False,18.714,17.912,0.9977946281
-53.679,1,265.259,1,4.56047731,,-1.7016977,0.10172559,5890.61425005,66.19347163,21.99570575,3.7345566948,21000315,1898798,False,17.845,17.157,0.9988939762
-53.6782,1,265.246,1,4.67530831,,-1.48811536,0.09600344,6057.38174617,62.45228024,15.063616,4.9936378153,21000317,1898799,False,18.28,17.569,0.992321372
-53.6768,2,265.246,1,4.63997008,,-1.697295166,0.0970802175,5687.33026645,68.175425334,12.6684726064,3.5471883199,21000322,1898804,False,18.145,17.441,0.999366045
-53.675,1,265.254,1,4.60037018,,-1.71821283,0.10177386,5816.52512572,69.95257123,11.04743315,4.9742885614,21000324,1898805,False,18.079,17.365,0.9991794825
-53.6749,1,265.254,1,4.66317211,,-1.55737376,0.1335906,5815.13980443,94.11241185,8.59121531,5.3428996617,21000325,1898806,False,18.436,17.685,0.992651999
-53.6935,1,265.252,1,3.06606941,,-1.09379135,0.04017214,5211.49623738,31.1621791,-61.39533328,1.7107839195,21000326,1898807,False,15.022,14.061,0
-53.6883,1,265.244,1,4.31132948,,-2.10282471,0.09101586,6303.5288106,36.20664171,7.76552423,2.919143753,21000328,1898809,False,16.844,16.229,0.9988178015
-53.6771,1,265.247,1,4.78221153,,-0.90598814,0.15496715,5807.14246586,127.7163942,6.00471153,6.7549637153,21000330,1898810,False,19.206,18.371,0.00282631
-53.6822,1,265.249,1,4.65551653,,-1.77393915,0.13764035,5479.98096621,105.78480298,10.8159961,4.6960519115,21000335,1898814,False,18.533,17.757,0.9993520975
-53.6737,2,265.252,1,4.2115235,,-2.1157401557,0.0654188317,6226.78070776,21.2551778583,13.3770633724,2.2354076645,21000343,1898817,False,16.487,15.895,0.9996253848
-53.6922,1,265.244,1,4.57159701,,-0.23234912,0.10196878,5247.00867489,59.39006552,-68.29708451,4.488278173,21000355,1898823,False,18.717,17.849,0
-53.6893,1,265.256,1,4.49841304,,-1.88235919,0.07419537,6080.69283183,30.94658636,17.47534729,2.9822621604,21000369,1898832,False,17.54,16.881,0.9998304248
-53.6882,1,265.26,1,4.72556153,,-1.37160704,0.19085207,5355.47852075,124.74263616,9.86337264,6.178760542,21000387,1898839,False,19.088,18.241,0.9466250539
-53.6881,1,265.244,1,4.62792109,,-1.83008919,0.1395003,5688.84117644,97.28237233,17.87377436,5.5556052306,21000389,1898840,False,17.941,17.273,0.9996627569
-53.6879,1,265.246,1,4.14942986,,-0.03077709,0.07341519,4333.61172915,27.84854445,45.64497525,2.4167992722,21000390,1898841,False,18.843,17.643,0
-53.6872,1,265.255,1,4.63328405,,-0.60650745,0.05713289,5861.69480269,44.83042015,-76.84403391,2.815049953,21000405,1898847,False,18.23,17.504,0
-53.6868,1,265.253,1,4.58152321,,-1.74660309,0.09303005,5749.60539074,61.50933597,9.1950006,3.7855467927,21000414,1898851,False,18.002,17.293,0.9991016984
-53.6861,1,265.253,1,4.47769011,,-1.75577839,0.07917815,5958.21739777,45.01669945,16.07923133,3.282539625,21000427,1898857,False,17.624,16.934,0.9995669723
-53.6857,1,265.252,1,4.4159402,,-2.03570988,0.07069516,6137.72484638,21.8839129,15.57350704,2.7656902498,21000435,1898860,False,17.231,16.591,0.9998090863
-53.6854,1,265.247,1,4.63799922,,-1.70848858,0.12110446,5467.38706323,84.82007313,17.55631516,4.2082783814,21000440,1898863,False,18.486,17.709,0.999358058
-53.6849,1,265.249,1,4.4891916,,-1.7912946,0.07478877,6034.61390498,34.91559855,23.12481862,3.265905996,21000445,1898865,False,17.633,16.948,0.9995483756
-53.6849,1,265.257,1,4.48237962,,-0.42853553,0.04923588,5755.45605555,36.49374566,-47.36622993,2.1594639937,21000449,1898866,False,17.856,17.118,0
-53.6827,1,265.24,1,4.56469178,,-1.47519076,0.18598041,5174.70593775,129.45429693,20.18493546,7.4132986259,21000481,1898877,False,19.217,18.236,0.9922628999
-53.6826,1,265.247,1,4.60236107,,-1.65636538,0.10572895,5575.24257796,89.11833645,23.44627202,3.4268145644,21000483,1898878,False,18.287,17.53,0.9981397986
-53.6822,1,265.249,1,4.68376745,,-1.66568741,0.16145417,5395.8465691,116.51022108,24.26094627,6.061900001,21000493,1898883,False,18.93,18.089,0.997897923
-53.6814,1,265.256,1,4.74322775,,-0.16669665,0.1132193,5244.58257098,66.3278593,-75.6064488,3.9578881662,21000508,1898887,False,19.314,18.432,0
-53.681,1,265.261,1,4.32609934,,-2.01654563,0.07169947,6235.51923536,25.43011057,19.73543023,2.6671582298,21000517,1898889,False,16.848,16.241,0.999705255
-53.6798,1,265.251,1,4.68883335,,-1.77856368,0.1409568,5554.4889454,117.74810726,17.20087706,4.9854667979,21000537,1898893,False,18.473,17.73,0.9995535612
-53.6786,1,265.258,1,4.51605476,,-1.81162951,0.07486768,6054.30879815,33.58007378,12.80499354,3.1946359139,21000552,1898897,False,17.561,16.908,0.9996771812
-53.6784,1,265.246,1,4.7069723,,-1.91236622,0.1922208,5227.11437821,138.61745708,21.82368431,6.5027424175,21000555,1898899,False,18.822,18.018,0.9996002316
-53.6767,2,265.244,1,4.64773249,,-1.9169732693,0.1093961373,5366.35858251,72.3334890667,8.8419054026,4.3485583838,21000568,1898903,False,18.801,17.964,0.9996450543
-53.6787854,1,265.2376712,1,4.71736077,,-1.46563808,0.20806839,5353.2957719,146.09525682,23.77201048,7.8356899968,3187,258990,False,19.382,18.469,0.9892365336
-53.6787002,1,265.2362382,1,4.66517481,,-0.6142134,0.11416612,6111.99794017,87.40162334,-68.27919483,5.8792020465,3204,259007,False,18.184,17.487,0
-53.6786735,1,265.23599,1,4.39171627,,-1.77959068,0.08089343,6143.3949985,31.03864785,9.45399454,3.5159584496,3211,259014,False,17.206,16.557,0.9996053576
-53.6797446,1,265.2344683,1,4.37467649,,-1.96912925,0.07130395,6166.80577091,24.50889495,14.54763615,2.7194210239,3234,259037,False,17.209,16.549,0.9999029636
-53.6747728,1,265.2345061,1,4.71658627,,-1.72484388,0.16163763,5357.62006788,115.53025507,15.83486195,5.8458234765,3237,259040,False,18.963,18.136,0.999432683
-53.6794948,1,265.2333816,1,4.29344038,,-1.81298858,0.05214441,6099.14947489,21.17405293,17.72995126,2.2407927552,3256,259059,False,16.888,16.252,0.9998459816
-53.6789197,1,265.2331909,1,2.76518857,,-1.89486581,0.02210071,5278.57938137,13.65030167,17.26948648,0.9976930731,3257,259060,False,13.805,12.977,0.9999653101
-53.6780893,1,265.2329132,1,3.49753856,,-1.51902407,0.03192243,5391.80511285,19.52993686,102.41806731,1.2356887981,3280,259083,False,15.663,14.823,0
-53.6748079,1,265.2329517,1,4.3387689,,-1.82863464,0.07136152,5552.76790095,56.3366188,11.25542285,2.3644197467,3282,259085,False,17.528,16.774,0.9997990727
-53.6785942,1,265.2322564,1,4.65356208,,-2.03282691,0.15642323,5497.44689045,138.71180803,32.98505407,5.4921004608,3294,259097,False,18.575,17.789,0.9947328568
-53.6763815,1,265.2315565,1,4.7411859,,-1.2818597,0.21562327,5369.48747083,137.45402123,19.34594833,7.2837045368,3311,259114,False,19.249,18.379,0.9629043341
-53.6739268,1,265.2315002,1,4.40455843,,-1.95490948,0.06442477,6104.20674985,24.96819572,22.57489178,2.58246406,3317,259120,False,17.334,16.664,0.9998087883
-53.6756043,1,265.2310003,1,4.63791739,,-0.37287507,0.06583398,5478.76158771,47.59001797,-43.61085266,2.5927635777,3327,259130,False,18.481,17.705,0
-53.68042,1,265.2305093,1,4.61083697,,-2.00314768,0.10478927,5460.51020644,93.20246107,13.80791742,4.1412334345,3334,259137,False,18.123,17.406,0.9998881817
-53.6744209,1,265.2307703,1,4.56686604,,-1.6642769,0.08363121,5799.57154171,56.23526706,22.71011184,3.1902586892,3338,259141,False,18.049,17.321,0.9991853833
-53.6807429,2,265.2297762,1,4.44559123,,-1.8798364613,0.0968370027,6157.15965558,36.6506279858,19.7074203894,3.9839380647,3347,259150,False,17.387,16.73,0.9998898506
-53.6793164,1,265.2299995,1,4.27618954,,-2.02985526,0.06209816,6226.30986933,21.77012964,20.33385829,2.1568387703,3350,259153,False,16.735,16.124,0.9998463392
-53.6786929,1,265.2300562,1,4.48095919,,-1.77884412,0.07334374,6070.1532698,31.59111449,16.97772348,3.4576559462,3351,259154,False,17.524,16.858,0.9998427033
-53.6774572,1,265.2301517,1,4.05471431,,-2.08816358,0.05179393,6246.14914833,15.84559059,23.07125663,1.6973983155,3352,259155,False,16.187,15.571,0.9997259378
-53.6767387,1,265.2299821,1,4.45866437,,-1.8748966,0.06973923,6058.05375803,30.05415816,15.56739669,2.9758454961,3353,259156,False,17.355,16.713,0.9999250174
-53.6757338,1,265.2299799,1,4.50303554,,-1.85729967,0.0779994,6203.17636565,31.33429574,19.50890654,3.0823690599,3354,259157,False,17.489,16.844,0.9999026656
-53.6790898,2,265.2284144,1,4.40082436,,-1.8923447242,0.0680257769,6128.19276561,23.9489386662,16.8703384443,2.9840685215,3387,259190,False,17.226,16.578,0.999932766
-53.6761227,1,265.2275545,1,4.33650853,,-1.94789348,0.06363822,6267.02029944,27.43806412,21.07700714,2.3890470173,3404,259207,False,16.958,16.332,0.9998743534
-53.6741447,1,265.2276201,1,4.51511542,,-1.70928103,0.06608232,6027.17193198,32.93671354,13.94706752,3.0196568205,3405,259208,False,17.691,17.009,0.9996712804
-53.6780578,2,265.2269117,1,4.11110819,,-2.190908026,0.0696391555,6400.06056142,17.1700874788,16.0033466449,2.1452978202,3418,259221,False,16.289,15.683,0.9996182323
-53.6744712,1,265.2267388,1,4.67215187,,-1.61584863,0.1420989,5459.6117896,101.07380464,10.65294918,5.2456617863,3420,259223,False,18.688,17.89,0.9985731244
-53.6773117,1,265.2262241,1,4.68204443,,-1.59140154,0.20428028,5843.29250049,153.91788705,14.55908095,8.6267055746,3436,259239,False,18.968,18.118,0.998126924
-53.6769668,3,265.2262466,9,3.87013267,,-2.1468656272,0.0427583409,6067.37225007,16.81295469,18.9721612862,0.9907139135,3437,259240,True,15.875,15.221,0.9997122884
-53.6745066,1,265.2263772,1,4.64046376,,-1.59686635,0.145331,5529.12428884,118.53192441,16.73784206,5.5574640144,3439,259242,False,18.579,17.784,0.9988504052
-53.6741823,1,265.2260841,1,4.5500232,,-1.61542726,0.06633498,6046.90410361,35.40543215,25.54827225,3.0891895075,3454,259257,False,17.825,17.135,0.9974966645
-53.6750189,1,265.2252386,1,4.68168518,,-1.61479111,0.14702641,5428.50580751,102.63642669,25.64696744,5.3626168032,3467,259270,False,18.914,18.075,0.9978998303
-53.6749894,1,265.2246107,1,4.65251111,,-1.72257674,0.13135659,5601.70756315,107.86021329,7.78451895,5.1080481017,3484,259287,False,18.505,17.733,0.9992331862
-53.6745444,1,265.2235541,1,4.65102943,,-1.71313109,0.18767781,5493.01327644,138.32945096,11.96538811,6.748709217,3513,259316,False,18.811,17.974,0.9993653297
-53.6738288,2,265.2226994,1,4.61240857,,-1.8479238795,0.1740370549,5689.40152327,129.805184154,8.8667345636,8.4975841298,3532,259335,False,18.354,17.589,0.9996160269
-53.6729842,1,265.2316804,1,4.23475032,,-1.97267032,0.05544931,6222.27118382,19.46875777,11.15288967,2.0230798608,8215,264018,False,16.653,16.036,0.9998808503
-53.6728422,1,265.2307589,1,4.7333415,,-1.64207085,0.19354095,4879.59756216,110.82942298,22.64379389,5.9215460708,8218,264021,False,19.674,18.711,0.9987931848
-53.6714522,1,265.2292539,1,4.44184609,,-1.96570743,0.07201596,6181.7310156,24.59525275,15.75568635,2.6539656981,8224,264027,False,17.247,16.619,0.9999361038
-53.6728844,1,265.2287137,1,4.52527775,,-1.72738511,0.10863,6091.68125216,49.85325495,11.95985566,5.6872765863,8226,264029,False,17.71,17.03,0.9996262789
-53.6706279,1,265.228736,1,4.01360619,,-1.99591095,0.04513112,6236.53742881,15.10459404,21.80660055,1.5628184275,8228,264031,False,16.087,15.47,0.9997572303
-53.6721304,1,265.2283741,1,3.47438477,,0.08271095,0.02165855,4948.85745734,11.28263465,-87.51261717,1.2808598911,8231,264034,False,15.856,14.95,0
-53.6722767,1,265.2279075,1,4.30916523,,-1.92778212,0.06095258,6186.14895932,21.61118425,20.10389451,2.3194677739,8232,264035,False,16.886,16.26,0.9999173284
-53.6713525,1,265.2278063,1,4.53348658,,-1.77949095,0.08211707,5925.09840132,48.81909755,23.40210791,3.3840609457,8236,264039,False,17.765,17.078,0.9997177124
-53.6698448,1,265.2273272,1,4.37657024,,-2.08552925,0.07038107,6165.39421447,21.93729579,21.81480626,2.5711069766,8239,264042,False,17.064,16.438,0.9997789264
-53.6715408,1,265.227198,1,4.73877394,,-1.70417365,0.15180619,5325.64063546,107.94021951,23.90965654,6.6579745824,8241,264044,False,18.958,18.146,0.9992707968
-53.6705759,1,265.2270381,1,4.68389219,,-1.47334696,0.14967744,5439.05785744,98.26567598,24.52501754,4.8000309801,8245,264048,False,18.757,17.952,0.991309762
-53.6732527,1,265.2263533,1,4.20751828,,-2.06996429,0.0592696,6261.62805171,21.52503002,15.51673446,2.0284420237,8247,264050,False,16.574,15.959,0.9998829961
-53.6722194,1,265.2266004,1,4.54333452,,-1.8798317,0.09040089,5952.06682595,50.06495857,18.66821273,3.3664265199,8250,264053,False,17.774,17.091,0.9999070764
-53.6710322,1,265.2262279,1,4.64935558,,-1.75820446,0.11860111,5410.47280435,80.90348982,13.41519357,4.3935301091,8253,264056,False,18.51,17.735,0.9997438788
-53.6729077,1,265.2258364,1,4.57881684,,-1.90346628,0.09143487,5745.70386686,62.23023885,17.63477921,3.5669098166,8255,264058,False,18.013,17.3,0.9999164939
-53.6722829,1,265.2250346,1,4.6931815,,-1.66313057,0.20120757,5226.78534845,136.23224837,16.58568009,6.145481243,8263,264066,False,19.262,18.358,0.9992057681
-53.6683194,1,265.2253318,1,4.7892627,,-0.25875725,0.1020861,5804.57541705,77.53996411,41.42817641,3.7453875334,8266,264069,False,18.762,18.021,0
-53.6735128,1,265.2249487,1,4.55738813,,-0.34422277,0.11016958,4811.88623632,52.34731814,-10.93012585,3.4269618188,8267,264070,False,19.262,18.266,0
-53.6733783,1,265.2245223,1,4.72302226,,-1.29766415,0.22978951,5359.78272742,149.31863301,15.38642024,7.9216370545,8268,264071,False,19.645,18.681,0.9705734849
-53.6710254,1,265.2244135,1,4.16973432,,-2.08379307,0.06942098,6264.43302397,24.20156585,10.35394129,2.3304110626,8269,264072,False,16.464,15.852,0.9997321367
-53.6704394,1,265.2245533,1,4.66874539,,-1.76877905,0.12715601,5364.97244596,86.66765804,19.42913293,4.4680848921,8270,264073,False,18.625,17.838,0.9997639656
-53.6699909,1,265.2247694,1,4.70545249,,-1.62885581,0.16598829,5398.99419418,117.82241037,8.45743678,7.0234006992,8271,264074,False,18.924,18.098,0.9981840849
-53.6672246,1,265.224658,1,4.60858735,,-0.26014819,0.0458489,6138.20197386,35.43330282,-95.70619515,2.358015151,8274,264077,False,17.705,17.076,0
-53.6720561,1,265.2240146,1,4.34232749,,-2.08081657,0.11820866,6241.99537759,43.65906243,16.60305017,4.3499620157,8276,264079,False,16.921,16.307,0.9998574257
-53.6692737,1,265.2239657,1,4.67703794,,-1.65756482,0.1631183,5214.51535502,107.35388499,27.26922499,5.8233222731,8278,264081,False,18.919,18.076,0.9980029464
-53.6668743,1,265.2240628,1,4.64208835,,-1.73224476,0.14717789,5568.75969217,119.80483403,22.65964572,5.1822389289,8280,264083,False,18.36,17.612,0.999511838
-53.6727591,1,265.2233131,1,4.44904957,,-1.97909935,0.07445036,6105.79223085,26.64343664,14.19980795,2.8975089084,8282,264085,False,17.338,16.694,0.9999282956
-53.671883,1,265.2234773,1,4.24634184,,-2.13996933,0.06688008,6256.052587,22.72733243,21.5563791,2.167362858,8285,264088,False,16.666,16.053,0.9997648001
-53.668755,1,265.2228003,1,4.55678608,,-1.67555266,0.07115285,6009.37804091,40.23884732,22.95737384,3.1787433214,8293,264096,False,17.881,17.183,0.9992897511
-53.6657793,2,265.2230123,1,3.99088527,,-2.0824536863,0.0325868237,6210.38738824,10.3558092316,15.1857575593,1.1336266074,8296,264099,False,15.989,15.382,0.9999243617
-53.6727068,1,265.222437,1,4.58023071,,-1.7494742,0.09673026,5842.36492609,61.83817454,19.23619505,3.8670996033,8300,264103,False,17.989,17.282,0.9997788668
-53.6719669,1,265.2225596,1,4.41265549,,-2.00690331,0.07569341,6099.76743525,27.11178495,12.00499859,3.056642911,8301,264104,False,17.347,16.679,0.9998824596
-53.6714974,1,265.2223477,1,3.88817379,,-0.19252406,0.0223975,5598.83346898,16.56153878,-3.53723776,1.2861723484,8302,264105,False,16.232,15.501,0
-53.6679914,1,265.2224663,1,4.74961036,,-1.39643771,0.21209434,5189.31214123,144.89273732,17.95311426,9.3772378331,8305,264108,False,19.568,18.638,0.9881584048
-53.6664062,1,265.2225321,1,4.72994293,,-1.51177465,0.16626905,5448.99303781,114.18101117,16.52394096,5.4750528381,8308,264111,False,19.087,18.243,0.9972555637
-53.6731158,2,265.2216444,1,4.18873997,,-2.287738623,0.1100998649,6364.39297369,35.0764807895,16.7238053672,3.2826965614,8310,264113,False,16.496,15.888,0.9993776083
-53.6709602,1,265.221672,1,4.27542383,,-1.90825405,0.05905145,6231.07966792,22.65956751,16.79315183,2.164912657,8311,264114,False,16.776,16.155,0.9999482632
-53.6698027,1,265.2216847,1,4.62913259,,-1.82553437,0.09799267,5426.69109514,74.32079318,15.24055373,4.6186117813,8313,264116,False,18.327,17.578,0.9998724461
-53.6722176,2,265.2211363,1,4.54893756,,-1.5734885524,0.1130395514,6080.24666701,67.6148716167,25.0926288156,5.1711865756,8323,264126,False,17.785,17.103,0.997325778
-53.6716062,1,265.2212581,1,3.62272228,,-1.85257386,0.02788743,5706.19879237,13.68059078,11.58748388,1.1943092132,8324,264127,False,15.546,14.818,0.9998986125
-53.6701775,1,265.2209977,1,4.39037252,,-2.07042166,0.09527772,6167.86726417,30.62400441,9.99084015,3.8110761717,8329,264132,False,17.136,16.502,0.9997430444
-53.6696253,1,265.2212928,1,4.37912753,,-1.76912672,0.06189577,6153.74468032,23.79914972,15.22405059,2.8156115903,8331,264134,False,17.084,16.455,0.9998386502
-53.6692497,1,265.2213949,1,4.72906934,,-1.48408103,0.152389,5558.92685133,135.49505251,17.78267946,4.9336268436,8332,264135,False,19.133,18.279,0.9962889552
-53.6674871,1,265.2210521,1,4.06257523,,-2.08681205,0.07195445,6273.44003044,24.42176177,16.56513523,2.2888365331,8335,264138,False,16.174,15.566,0.9998658299
-53.6718906,1,265.2207651,1,4.53088321,,-0.0451001,0.08405249,5041.96572382,42.35984038,-59.97407165,2.8581134287,8341,264144,False,18.484,17.64,0
-53.6695308,1,265.2207889,1,4.22076275,,-2.05257538,0.06061271,6208.37351068,19.54102916,14.60111707,2.1510688509,8344,264147,False,16.587,15.977,0.9999014139
-53.6686597,1,265.2207313,1,4.37528474,,-2.19581479,0.12155204,6138.7716996,34.24235533,10.41778857,4.4410869119,8346,264149,False,17.087,16.455,0.9995503426
-53.6698466,1,265.2200023,1,3.83036045,,-1.99535665,0.03745344,6026.09812448,16.0450648,20.43388839,1.5282310112,8352,264155,False,15.807,15.145,0.999907732
-53.6664912,2,265.21988,1,4.6697441,,-1.657715017,0.1235465534,5627.41492674,99.1179291484,14.4546388951,4.2860302912,8360,264163,False,18.556,17.784,0.9994353652
-53.6679741,2,265.2191826,1,4.289173,,-1.8740433854,0.0579345393,6241.56265048,24.4744694627,25.7978158091,2.4184177424,8377,264180,False,16.743,16.138,0.9995987415
