 3920.00    0.66240   0.63584   -1.000
 3921.00    0.64764   0.62691   -1.000
 3922.00    0.64943   0.63531   -1.000
 3923.00    0.66326   0.64759   -1.000
 3924.00    0.67043   0.64619   -1.000
 3925.00    0.65925   0.62427   -1.000
 3926.00    0.61495   0.58410   -1.000
 3927.00    0.54999   0.53247   -1.000
 3928.00    0.49958   0.47614   33.599
 3929.00    0.44572   0.42277   37.196
 3930.00    0.39132   0.36551   43.518
 3931.00    0.33442   0.31095   51.484
 3932.00    0.27677   0.26392   60.256
 3933.00    0.24102   0.23944   66.024
 3934.00    0.23724   0.24924   63.592
 3935.00    0.27148   0.29160   55.368
 3936.00    0.32671   0.35122   45.848
 3937.00    0.39129   0.41968   37.652
 3938.00    0.45438   0.48524   31.624
 3939.00    0.51764   0.53740  195.079
 3940.00    0.56204   0.57561  256.794
 3941.00    0.58450   0.59224  248.120
 3942.00    0.58822   0.59546  245.615
 3943.00    0.57568   0.59593   -1.000
 3944.00    0.57767   0.60947   -1.000
 3945.00    0.62555   0.63864  212.260
 3946.00    0.68004   0.66528   -1.000
 3947.00    0.70842   0.67918   -1.000
 3948.00    0.70834   0.68890   -1.000
 3949.00    0.72528   0.70548   -1.000
 3950.00    0.75659   0.72062   -1.000
 3951.00    0.76467   0.72148   -1.000
 3952.00    0.75231   0.72122   -1.000
 3953.00    0.75694   0.72834   -1.000
 3954.00    0.77225   0.73450   -1.000
 3955.00    0.77500   0.72695   -1.000
 3956.00    0.74935   0.71098   -1.000
 3957.00    0.73068   0.70491   -1.000
 3958.00    0.73259   0.70550   -1.000
 3959.00    0.72858   0.68580   -1.000
 3960.00    0.67185   0.63548   -1.000
 3961.00    0.59969   0.57556   -1.000
 3962.00    0.54525   0.52756   -1.000
 3963.00    0.51110   0.49773   -1.000
 3964.00    0.49003   0.46464   31.636
 3965.00    0.44036   0.41258   35.045
 3966.00    0.36453   0.33944   43.152
 3967.00    0.30049   0.27470   52.819
 3968.00    0.25739   0.24285   58.627
 3969.00    0.25720   0.25066   54.815
 3970.00    0.29432   0.29282   45.361
 3971.00    0.35642   0.35655   37.265
 3972.00    0.43072   0.42491   31.156
 3973.00    0.49946   0.49178  188.540
 3974.00    0.56303   0.55642  236.891
 3975.00    0.62615   0.61199   -1.000
 3976.00    0.67464   0.66255  196.404
 3977.00    0.71936   0.70740  184.720
 3978.00    0.76805   0.75139  174.996
 3979.00    0.80935   0.78732   -1.000
 3980.00    0.83790   0.80142   -1.000
 3981.00    0.83426   0.79786   -1.000
 3982.00    0.82556   0.78908   -1.000
 3983.00    0.83066   0.79125   -1.000
 3984.00    0.84582   0.80466   -1.000
 3985.00    0.86091   0.82027   -1.000
 3986.00    0.88309   0.83835   -1.000
 3987.00    0.88768   0.85737   -1.000
 3988.00    0.90615   0.86963   -1.000
 3989.00    0.91461   0.87506   -1.000
 3990.00    0.89730   0.87982  152.303
 3991.00    0.91473   0.89105   -1.000
 3992.00    0.94359   0.90533   -1.000
 3993.00    0.94469   0.90918   -1.000
 3994.00    0.92963   0.89763   -1.000
 3995.00    0.90552   0.87687   -1.000
 3996.00    0.88250   0.85724   -1.000
 3997.00    0.87411   0.85486   -1.000
 3998.00    0.87976   0.87301  154.692
 3999.00    0.92216   0.90157   -1.000
 4000.00    0.96125   0.93043   -1.000
 4001.00    0.97895   0.95030   -1.000
 4002.00    0.98769   0.95108   -1.000
 4003.00    0.98049   0.92562   -1.000
 4004.00    0.93604   0.87892   -1.000
 4005.00    0.87358   0.83992   -1.000
 4006.00    0.87003   0.84286   -1.000
 4007.00    0.91586   0.88109   -1.000
 4008.00    0.95334   0.92505   -1.000
 4009.00    0.97920   0.95067   -1.000
 4010.00    0.99168   0.96056   -1.000
 4011.00    0.98919   0.96390   -1.000
 4012.00    0.98759   0.96627  139.290
 4013.00    0.98914   0.97133  140.058
 4014.00    0.99593   0.97700  139.052
 4015.00    1.00723   0.97784   -1.000
 4016.00    1.00803   0.97382   -1.000
 4017.00    0.99472   0.97313   -1.000
 4018.00    1.00000   0.98235  139.294
 4019.00    1.01925   0.99267   -1.000
 4020.00    1.02301   0.99817   -1.000
 4021.00    1.02145   0.99387   -1.000
 4022.00    1.01586   0.98642   -1.000
 4023.00    1.00192   0.97821   -1.000
 4024.00    0.99242   0.97300  142.286
 4025.00    1.00698   0.98050   -1.000
 4026.00    1.03604   1.00263   -1.000
 4027.00    1.06036   1.02459   -1.000
 4028.00    1.06248   1.01645   -1.000
 4029.00    1.02261   0.97181   -1.000
 4030.00    0.96526   0.91217   -1.000
 4031.00    0.91463   0.86769   -1.000
 4032.00    0.89689   0.84937   -1.000
 4033.00    0.89364   0.85618   -1.000
 4034.00    0.91261   0.88670   -1.000
