# Full	  RA		DEC	LID	RA	 DEC	      RV    e	o  Bmag
  299  13 28 14.9  -47 26 41  84027  202.0620  -47.44474    -42.3  0.9  1  14.0
  300  13 28 23.4  -47 25 31  84028  202.0973  -47.42517     41.5  1.7  1  14.7
  301  13 24 39.0  -47 47 58  85006  201.1623  -47.79956    -10.5  1.5  2  13.6
  302  13 23 17.7  -47 31 26  86001  200.8238  -47.52376    -36.8  3.5  1  15.4
  303  13 28 18.6  -47 25 38  86030  202.0773  -47.42734    -18.2  1.1  1  13.0
  304  13 24 37.7  -47 49 03  87002  201.1569  -47.81753      8.6  4.1  2  13.4
  305  13 24 23.4  -47 49 22  88004  201.0973  -47.82290    -47.1  6.5  1  14.7
  306  13 24 26.7  -47 49 31  88005  201.1114  -47.82516    -29.0  1.8  3  13.8
  307  13 24 44.9  -47 49 24  88008  201.1869  -47.82330     -5.8  0.4  2  14.7
  308  13 27 12.1  -47 49 04  88027  201.8004  -47.81769     57.5  2.6  1  13.1
  309  13 23 34.8  -47 50 15  90002  200.8952  -47.83756    -28.9  3.8  1  13.4
  310  13 23 47.3  -47 50 15  90003  200.9470  -47.83750     -4.4  6.7  1  14.5
  311  13 24 08.5  -47 50 31  90004  201.0354  -47.84186    -10.7  1.4  1  14.6
  312  13 28 15.7  -47 33 02  90031  202.0655  -47.55063    -65.9  1.5  1  15.2
  313  13 23 16.4  -47 31 52  91001  200.8184  -47.53102      1.9  4.2  1  13.7
  314  13 24 41.4  -47 50 41  91004  201.1724  -47.84483     41.7  3.1  1  15.4
  315  13 25 43.3  -47 31 20  91015  201.4304  -47.52210    -65.2  3.3  1  16.6
  316  13 23 19.8  -47 30 31  92002  200.8327  -47.50866    -22.2  2.6  1  16.2
  317  13 24 06.8  -47 51 02  92006  201.0283  -47.85067     20.1  1.3  2  13.1
  318  13 24 29.8  -47 51 46  93005  201.1242  -47.86277     22.9  6.7 38  12.7
  319  13 28 36.2  -47 24 30  93029  202.1510  -47.40841     43.5  1.3  1  13.2
  320  13 23 50.7  -47 52 05  94003  200.9614  -47.86812     20.6  2.0  1  14.3
  321  13 24 36.6  -47 52 00  94009  201.1527  -47.86667     30.4  2.4  2  14.3
  322  13 23 49.1  -47 52 31  95002  200.9545  -47.87538    209.1  0.7  2  14.0
  323  13 24 14.7  -47 52 48  95005  201.0611  -47.87996    -49.0  1.2  1  15.9
  324  13 28 17.2  -47 28 50  95025  202.0716  -47.48066    -31.6  2.0  1  14.0
  325  13 24 31.1  -47 52 58  96003  201.1296  -47.88275    -45.5  1.6  1  15.5
  326  13 23 22.1  -47 26 06  97001  200.8421  -47.43504     32.7  1.3  3  12.9
  327  13 24 13.8  -47 53 25  97006  201.0573  -47.89038    -18.6  3.3  1  16.0
  328  13 27 11.8  -47 25 25  97015  201.7993  -47.42351     20.3  5.1  1  17.0
  329  13 23 22.3  -47 21 23  98001  200.8430  -47.35633    -34.1  5.4  1  16.8
  330  13 24 11.1  -47 53 44  98005  201.0461  -47.89558     25.2  2.2  2  14.5
  331  13 25 16.1  -47 54 01  98010  201.3169  -47.90028     -2.6  5.0  1  16.3
  332  13 25 48.6  -47 54 02  98014  201.4525  -47.90044    -15.5  3.4  1  16.1
  333  13 27 56.9  -47 53 50  98025  201.9870  -47.89709    -91.8  3.9  1  15.6
  334  13 24 02.5  -47 54 40  99004  201.0103  -47.91111    -38.3  0.2  2  15.4
  335  13 25 03.5  -47 54 39  99008  201.2647  -47.91077    -58.6  7.1  1  16.4
  336  13 25 34.3  -47 54 37  99009  201.3930  -47.91022    -66.0  1.3  3  13.9
  337  13 25 48.8  -47 54 25  99011  201.4535  -47.90707     83.3  2.0  1  15.8
  338  13 27 50.3  -47 28 23  99016  201.9597  -47.47316    232.7  1.6  1  12.8
  339  13 28 35.4  -47 27 53  99017  202.1474  -47.46473     66.5  0.0 29  13.0
